BackMop,A,B,S
6698.5,NaN,NaN,NaN
6698.74,0.024677611887455,0.125316781302293,108
6699.28,NaN,NaN,NaN
6699.8,0.00674072280526161,0.0706734371682008,77
6700.36,NaN,NaN,NaN
6701.26,0.00708468444645405,0.0562555193901062,92
6701.5,NaN,NaN,NaN
6706.22,NaN,NaN,NaN
6706.73,0.00594950094819069,0.0511161197597782,69
6707.26,0.0099435318261385,0.056345645027856,87
6707.73,0.00257205218076706,0.0445458696534236,49
6708.27,0.0153967924416065,0.108170116941134,35
6708.8,NaN,NaN,NaN
6709.1,0.00343253463506699,0.0526281349981825,14
6709.38,NaN,NaN,NaN
6732.46,0.00144891440868378,0.0349011986205975,313
6732.85,NaN,NaN,NaN
6733.28,0.00390631519258022,0.0460704853758216,39
6733.75,NaN,NaN,NaN
6734.23,0.00437308847904205,0.0629602391272783,218
6734.71,0.00743597745895386,0.0434623695909977,344
6735.21,0.00319092534482479,0.0448141281182567,327
6735.69,0.00951720774173737,0.0628693234175444,30
6736.18,0.00397380068898201,0.046003047687312,325
6736.66,0.0101102627813816,0.0548442834988236,345
6737.14,0.00734097510576248,0.0476145865395665,289
6737.6,0.00521653704345226,0.0484652981782953,70
6738.12,0.00903319008648396,0.0678597766285141,254
6738.61,0.0119470935314894,0.0634997092808286,298
6739.08,0.00357424467802048,0.0385314784944057,271
6745.14,0.00361280515789986,0.0377617900570234,313
6745.83,0.00863350555300713,0.0638720250378052,38
6746.41,0.00110173970460892,0.0313282913217942,89
6746.89,0.002462238073349,0.0403550202026963,197
6747.35,NaN,NaN,NaN
6747.83,NaN,NaN,NaN
6748.32,NaN,NaN,NaN
6748.82,NaN,NaN,NaN
6751.84,NaN,NaN,NaN
6752.24,NaN,NaN,NaN
6752.68,0.00462896563112736,0.0405957003434499,340
6753.15,NaN,NaN,NaN
6812.55,0.0050894133746624,0.0483891731128097,16
6812.97,0.00242377072572708,0.035059615659217,319
6813.4,0.00346355512738228,0.0477861904849609,2
6813.83,0.00514332391321659,0.0373448270062606,40
6814.28,0.00548520497977734,0.0413838854680459,26
6814.73,0.0028342641890049,0.046209169862171,31
6815.17,0.00271123275160789,0.0316000295182069,38
6815.58,0.00212538428604603,0.0467433125401537,366
6904.6,NaN,NaN,NaN
6905.5,NaN,NaN,NaN
6905.97,NaN,NaN,NaN
6906.44,NaN,NaN,NaN
6906.8,NaN,NaN,NaN
6907.27,NaN,NaN,NaN
6907.74,NaN,NaN,NaN
6916.5,NaN,NaN,NaN
6915.74,NaN,NaN,NaN
6915.04,NaN,NaN,NaN
6914.56,NaN,NaN,NaN
6914.09,NaN,NaN,NaN
6913.52,NaN,NaN,NaN
6912.95,NaN,NaN,NaN
6912.5,NaN,NaN,NaN
6912.15,NaN,NaN,NaN
6920.95,0.00224051345139742,0.0241781525934736,311
6921.54,0.00289410632103682,0.0244260838565727,45
6922.22,0.00190830416977406,0.0253549388920267,364
6922.78,NaN,NaN,NaN
6923.25,0.00584147125482559,0.0369401496524612,348
6923.7,0.0039423480629921,0.0432759995261828,279
6924.22,0.00218719057738781,0.0455227630833785,366
6924.75,0.00328552536666393,0.0464207343757153,360
6925.2,0.0025403369218111,0.0562247366954883,6
6925.62,0.00870857387781143,0.0619779604797562,52
6926.18,0.00658661872148514,0.0643646642565727,329
6926.73,0.00107512623071671,0.0323590685923894,369
6927.21,0.00481892563402653,0.0393241352091233,65
6927.67,0.00168894045054913,0.031481873554488,23
6928.08,0.00221555773168802,0.0326721856060127,129
6928.5,0.00208219513297081,0.0391512283434471,174
6928.94,0.00614765100181103,0.0468933076287309,42
6929.54,0.00477793999016285,0.0402253422265252,301
6930.13,0.00672521069645882,0.046266555475692,250
6935.5,NaN,NaN,NaN
6935.79,0.0130655318498611,0.0857591933260361,-6
6936.45,NaN,NaN,NaN
6936.96,NaN,NaN,NaN
6990.42,NaN,NaN,NaN
6990.83,NaN,NaN,NaN
6991.4,NaN,NaN,NaN
6992,0.00816995650529861,0.0710816873858372,362
6992.5,NaN,NaN,NaN
6993.06,0.00379814580082893,0.0707950082918008,0
6993.5,NaN,NaN,NaN
6994.29,0.00542235560715199,0.0588677944615483,159
6994.92,NaN,NaN,NaN
6995.02,NaN,NaN,NaN
6995.09,NaN,NaN,NaN
6995.75,0.0309615172445774,0.0894790403544903,333
6996.34,0.00488114543259144,0.0444375462830067,225
6996.77,0.00228475965559483,0.0449532348041733,308
6997.5,NaN,NaN,NaN
6998.04,0.00501207076013088,0.0555526108170549,320
6998.5,0.00138082727789879,0.0448047326256832,369
7045.57,NaN,NaN,NaN
7046,0.00627024099230766,0.0434422828257084,365
7046.48,NaN,NaN,NaN
7046.98,0.0219251848757267,0.109025581429402,364
7047.46,0.0126114636659622,0.0796627129117648,49
7048,0.0136017128825188,0.0610698514307539,316
7048.52,NaN,NaN,NaN
7049.03,0.0306826941668987,0.0961933738241593,303
7049.54,0.00623876787722111,0.0472130142152309,300
7050.03,0.0173278283327818,0.066899095972379,290
7050.5,0.00407183729112148,0.0386546260366837,350
7051.06,0.00632603093981743,0.0429548717414339,262
7051.62,0.0050056017935276,0.0383419717351596,279
7052.08,0.00582479313015938,0.0384168578311801,364
7052.56,0.0082494355738163,0.0459817411998908,264
7053.1,0.0033405777066946,0.0505457427352667,113
7053.61,0.00687886774539948,0.0335459695197642,330
7054.12,0.00818058848381042,0.0460125890870889,259
7054.61,0.00564566254615784,0.0434454229349891,271
7055.11,0.011943805962801,0.0555637512976925,272
7055.65,0.00473113171756268,0.0528538431972265,319
7056.2,0.0032964963465929,0.0372655913233757,20
7056.69,0.0110814683139324,0.0826857214172681,348
7057.21,0.00353249721229076,0.049467045503358,59
7057.75,0.00198471173644066,0.0491972845047712,327
7058.29,0.0157833993434906,0.0553376510118445,336
7058.78,0.004879180341959,0.052046215472122,356
7059.27,0.00739520788192749,0.0564963311577837,338
7059.76,0.00229266285896301,0.044650016973416,357
7060.32,0.00400461629033089,0.0490183988586068,314
7060.87,0.00112863909453154,0.0317960572429001,49
7061.39,0.00521804951131344,0.0412712730467319,303
7061.84,0.0110711026936769,0.0649790965641538,278
7062.31,0.00536045618355274,0.0638465918600559,168
7062.86,0.00383530929684639,0.0489048936093847,33
7063.43,0.00464915297925472,0.052198374333481,302
7063.96,0.00788409262895584,0.0840468096236388,35
7064.51,0.00331226177513599,0.0473031705866257,323
7065.03,0.0230949781835079,0.0949875023216009,265
7065.53,0.0446644835174084,0.145067928979794,357
7066.02,0.00484456121921539,0.0505645132313172,274
7066.5,0.0117781162261963,0.06557913372914,365
7067.02,0.0025271363556385,0.0463603151341279,56
7067.61,0.00189108401536942,0.0434882243474325,63
7068.18,0.0154693983495235,0.0904915469388167,322
7068.65,0.0026161540299654,0.0415834399561087,92
7069.12,0.00169304572045803,0.0290992747371395,318
7069.53,0.00507030263543129,0.0749021066973607,32
7069.99,0.00311405770480633,0.052447955434521,356
7070.6,0.00578377023339272,0.0561239517604311,64
7071.21,0.00404560193419456,0.0668059214949608,49
7071.71,0.00713957473635674,0.0595878921449184,284
7072.18,0.00629670917987823,0.0683706576625506,316
7072.63,0.00281010195612907,0.0485852677375078,42
7073.12,0.00165677443146706,0.0417935261502862,100
7073.59,0.00306915119290352,0.0582477183391651,33
7074.08,0.00160166062414646,0.0380703223248323,366
7074.62,0.00931013561785221,0.0592777089526256,51
7075.24,0.00349513813853264,0.0357963824644685,307
7075.69,0.0142740979790688,0.0588808904091517,315
7076.06,NaN,NaN,NaN
7076.58,NaN,NaN,NaN
7077.13,NaN,NaN,NaN
7077.62,0.00503763929009438,0.0537557707478603,341
7078.13,0.010938411578536,0.0527766921247045,56
7078.68,0.00242959335446358,0.0255087465047836,362
7079.16,NaN,NaN,NaN
7079.55,NaN,NaN,NaN
7080.07,0.00620608404278755,0.0565495345120629,294
7080.61,0.00323360040783882,0.0392591090252002,348
7081.1,0.00897997431457043,0.054173285762469,316
7081.61,0.00392149016261101,0.0566087262704968,18
7082.18,NaN,NaN,NaN
7082.61,NaN,NaN,NaN
7083.09,NaN,NaN,NaN
7083.68,0.00843448378145695,0.0697313519194722,2
7084.19,0.00262704119086266,0.0332909848851462,296
7084.7,0.0522036515176296,0.132364628836513,-2
7085.23,0.00483710505068302,0.0570380535597603,264
7085.67,0.00477553531527519,0.0711208985497554,365
7086.16,0.0273674316704273,0.111045103520155,316
7086.7,0.00118138082325459,0.0409231927866737,353
7087.17,0.00991008430719376,0.0728464561204116,220
7087.65,0.00225437246263027,0.0353989678745468,364
7088.18,0.00113690830767155,0.0440454489241044,256
7088.59,0.00186617206782103,0.0318086271484693,257
7089.18,0.00159303098917007,0.0399305485188961,356
7089.7,0.00297753140330315,0.0439919981484612,209
7090.12,0.0084078274667263,0.0604351302608848,71
7090.65,0.00269390642642975,0.0455164931093653,53
7091.14,0.00238803587853909,0.0543831884860992,78
7091.54,0.00343970768153667,0.0571079909180601,320
7092.06,0.00307470560073853,0.0503551301856836,28
7092.62,NaN,NaN,NaN
7093.16,NaN,NaN,NaN
7093.69,NaN,NaN,NaN
7094.22,0.00398675538599491,0.0463227710376183,337
7094.72,0.00195221789181232,0.0426816986873746,52
7095.21,0.00424351170659065,0.0592962562416991,311
7095.7,0.00267257168889046,0.0495049046973387,362
7096.21,0.00574645958840847,0.0510894460603595,346
7096.71,0.0016897264868021,0.0421292722846071,210
7097.22,0.00400368683040142,0.0513510769233108,312
7097.71,0.00430761836469173,0.0491691309337815,315
7098.22,0.00156703777611256,0.0274408147670329,73
7098.73,0.00249894708395004,0.0434337171415488,-3
7099.25,0.00274447165429592,0.0448511096959313,39
7099.74,0.00200436636805534,0.0470564452310403,372
7100.23,0.00284939259290695,0.0472212644914786,12
7100.71,0.00351289100944996,0.0493842748304208,353
7101.2,0.00193962641060352,0.0441105707238118,52
7101.68,0.00056544691324234,0.0337146275366346,46
7102.19,0.00196589902043343,0.0317480267646412,366
7102.69,NaN,NaN,NaN
7103.2,NaN,NaN,NaN
7103.71,NaN,NaN,NaN
7104.23,0.00523339211940765,0.0522791768113772,266
